"impactbyperiod impactbyperiod_relative2baseperiod"
"66.4409940944882 0"
"82.3818897637795 15.9408956692913"
"82.3818897637795 15.9408956692913"
"82.3818897637795 15.9408956692913"
"82.3818897637795 15.9408956692913"
"82.3818897637795 15.9408956692913"
"82.3818897637795 15.9408956692913"
"82.3818897637795 15.9408956692913"
"82.3818897637795 15.9408956692913"
