"discountedcashflow,discountedcashflow_modified"
"0.744093914896725 0.744093914896725"
"2.76837877093167 2.93048814734348"
"4.11986759515906 4.28785675317752"
"6.13113681547613 6.09217156763708"
"6.84321239369261 6.26498635333578"
"5.09199270049252 4.11634845436225"
"3.78892078313502 2.5495877001832"
